wavelength,A18,A24,A28,D50,D55,D65,D75,D95,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,FL3.1,FL3.2,FL3.3,FL3.4,FL3.5,FL3.6,FL3.7,FL3.8,FL3.9,FL3.10,FL3.11,FL3.12,FL3.13,FL3.14,FL3.15,L-B1,L-B2,L-B3,L-B4,L-B5,L-BH1,L-RGB1,L-V1,L-V2,L-1,L-2,L-3,L-4,L-5,L-6,L-7,L-8,L-9,L-10,L-11,L-12,L-13,L-14,L-15,L-LIFX-R,L-LIFX-G,L-LIFX-B
671,0.0341461,0.0212929,0.0166275,0.00935248,0.00872568,0.00785652,0.00743658,0.00915194,0.00164509,0.0016898,0.00181764,0.00206702,0.00145815,0.00145534,0.00483183,0.00734649,0.00698712,0.00100409,0.00100956,0.00106399,0.00206958,0.0035825,0.00151339,0.01063,0.00837089,0.00727232,0.00107637,0.00101596,0.000980537,0.00141804,0.00100098,0.00647193,0.00521095,0.00509228,0.00626472,0.00665308,0.00618534,0.00428241,0.00337781,0.00270908,0.00204725,0.00264018,0.0125906,0.00846067,0.00752744,0.00339526,0.00612106,0.00972379,0.00550985,0.00567206,0.00516935,0.00476745,0.00583713,0.00308469,0.0024801,0.00242583,0.0106102,0.0082082,0.00594719,0.00257595,0.00143051,0.00236326
672,0.034499,0.0214178,0.0166896,0.00934297,0.00871596,0.00783764,0.00741848,0.00916787,0.00160428,0.00163894,0.00175802,0.00199756,0.00142148,0.00140861,0.00471064,0.0071998,0.00678048,0.000972551,0.000970597,0.00101207,0.00200047,0.00351215,0.00147381,0.0103347,0.00820411,0.00711805,0.00100783,0.000960793,0.000929583,0.00120996,0.000951001,0.00631339,0.00508006,0.00497111,0.00618993,0.00651201,0.00605383,0.00418118,0.00330764,0.00264599,0.00199975,0.00254742,0.0124145,0.00833471,0.00735987,0.00329683,0.00596046,0.00956128,0.00537529,0.0055751,0.0050804,0.00464525,0.00570402,0.00300432,0.00242224,0.00236503,0.0104305,0.00807506,0.00585029,0.00244922,0.00140631,0.00231424
673,0.0348541,0.0215429,0.0167517,0.00933525,0.00870403,0.00782115,0.00740159,0.0091838,0.00156471,0.00158945,0.00170011,0.00193007,0.00138586,0.00136306,0.00459986,0.00706453,0.00659559,0.000946415,0.000938346,0.000968984,0.00193346,0.00344147,0.00143504,0.010066,0.00804835,0.00697503,0.000950719,0.000914677,0.000886438,0.00102365,0.000907774,0.00615935,0.00495243,0.00485292,0.00611484,0.00637236,0.00592364,0.00408132,0.00323835,0.0025841,0.00195383,0.00246019,0.0122366,0.00820738,0.00719477,0.003201,0.00580312,0.00939934,0.00524328,0.00547789,0.00499285,0.00452542,0.00557266,0.00292583,0.00236534,0.00230509,0.0102506,0.00794077,0.00575873,0.0023011,0.0013618,0.00225453
674,0.0352113,0.0216681,0.0168136,0.0093322,0.00869472,0.00781051,0.00738849,0.00920338,0.00152633,0.00154165,0.00164444,0.0018651,0.0013514,0.00131916,0.00449688,0.00693795,0.00642745,0.000928596,0.000916377,0.000939575,0.00186861,0.00337282,0.00139759,0.00982673,0.00790336,0.00684284,0.000911621,0.000883032,0.000856553,0.000889558,0.000877381,0.00600868,0.00482781,0.00473734,0.00603854,0.00623452,0.00579524,0.00398299,0.00316949,0.00252391,0.00190889,0.00237842,0.0120572,0.00807901,0.0070325,0.00310816,0.00565003,0.00923887,0.00511441,0.00538323,0.00490717,0.00440882,0.00544408,0.00284961,0.00230995,0.00224657,0.0100705,0.00780542,0.00567234,0.00222367,0.00133771,0.00217471
675,0.0355708,0.0217934,0.0168754,0.00933453,0.00869018,0.00780687,0.0073799,0.00922726,0.0014891,0.00149585,0.00159154,0.00180321,0.00131818,0.00127738,0.00439909,0.00681736,0.00627101,0.000922008,0.000908261,0.000928695,0.001806,0.0033086,0.00136199,0.00961967,0.00776889,0.00672107,0.000897124,0.00087128,0.000845379,0.000838097,0.000865899,0.00586021,0.004706,0.00462397,0.0059601,0.00609872,0.00566897,0.00388631,0.00310083,0.0024657,0.00186455,0.00230187,0.0118767,0.0079499,0.00687329,0.00301852,0.00550181,0.00908051,0.00498903,0.00529283,0.00482365,0.00429596,0.00531892,0.0027759,0.00225641,0.00218983,0.0098931,0.00767182,0.00558782,0.00213168,0.00130882,0.00213102
676,0.0359324,0.0219188,0.016937,0.00934201,0.00868975,0.00780998,0.00737552,0.00925456,0.00145285,0.00145188,0.00154137,0.00174419,0.00128618,0.00123766,0.00430515,0.00670219,0.00612467,0.000926717,0.000913023,0.000933192,0.00174539,0.00324887,0.00132815,0.0094436,0.00764568,0.00661005,0.000901433,0.00087839,0.000853309,0.000846425,0.00087616,0.00571412,0.00458728,0.00451311,0.00587738,0.00596497,0.00554482,0.00379127,0.00303239,0.0024094,0.00182076,0.00222957,0.0116953,0.00782007,0.00671716,0.00293199,0.00535837,0.00892427,0.00486708,0.00520636,0.00474223,0.00418673,0.00519708,0.00270461,0.00220464,0.00213482,0.00972116,0.00754264,0.0055017,0.00203666,0.0012811,0.00207916
677,0.0362963,0.0220443,0.0169985,0.00935678,0.00869533,0.00782199,0.007377,0.00928794,0.00141754,0.00140941,0.00149335,0.00168743,0.00125522,0.00119953,0.00421587,0.00659328,0.00598928,0.000939413,0.000926098,0.000945739,0.00168657,0.00319178,0.00129558,0.00928989,0.00753234,0.00650838,0.000913381,0.000897252,0.000874084,0.000866283,0.000902199,0.00557102,0.00447165,0.0044049,0.00579088,0.00583332,0.00542291,0.00369785,0.00296405,0.0023551,0.0017774,0.00216074,0.0115131,0.00768946,0.00656412,0.00284854,0.00521979,0.00877026,0.0047486,0.00512398,0.00466299,0.00408116,0.00507866,0.00263571,0.00215467,0.00208151,0.0095548,0.00741797,0.00541393,0.00192599,0.00123574,0.00197248
678,0.0366623,0.02217,0.0170598,0.00936601,0.00869586,0.00783062,0.00737402,0.00930937,0.00138328,0.00136843,0.00144719,0.00163286,0.00122524,0.00116282,0.0041319,0.00649003,0.00586353,0.00095795,0.00094567,0.000964914,0.00162964,0.00313683,0.00126422,0.00915031,0.0074254,0.00641303,0.000931505,0.000924168,0.000903186,0.000889985,0.000936902,0.00543049,0.00435842,0.00429871,0.00570375,0.0057037,0.00530302,0.00360619,0.00289638,0.00230238,0.00173469,0.00209519,0.0113302,0.0075588,0.00641417,0.0027679,0.00508566,0.00861861,0.0046333,0.00504465,0.00458557,0.00397891,0.00496329,0.00256899,0.00210625,0.00202987,0.0093938,0.00729765,0.00532461,0.00183329,0.00118598,0.00192484
679,0.0370306,0.0222957,0.017121,0.00934998,0.00867419,0.00781689,0.00735077,0.00929144,0.00135018,0.00132894,0.00140261,0.0015804,0.00119617,0.00112735,0.00405387,0.00639187,0.00574611,0.000980182,0.000969922,0.000989297,0.0015747,0.0030835,0.00123401,0.00901663,0.00732144,0.00632101,0.000954339,0.000955437,0.000936096,0.000909843,0.000973154,0.00529207,0.00424689,0.0041939,0.00561911,0.00557592,0.00518476,0.00351644,0.00283023,0.00225059,0.00169308,0.00203298,0.0111463,0.00742912,0.00626725,0.0026896,0.00495531,0.00846944,0.00452067,0.00496656,0.00450941,0.00387943,0.00485033,0.00250415,0.00205904,0.00197979,0.00923286,0.00717758,0.00523395,0.00181727,0.00116989,0.00195554
680,0.037401,0.0224215,0.017182,0.00929661,0.00861996,0.00776926,0.0072975,0.00921749,0.00131833,0.00129094,0.0013593,0.00153,0.00116792,0.00109294,0.00398241,0.0062982,0.00563571,0.00100396,0.000997039,0.00101747,0.00152185,0.00303129,0.00120489,0.00888064,0.007217,0.00622929,0.000980419,0.000987359,0.000968294,0.00091817,0.00100384,0.00515535,0.00413636,0.00408986,0.0055401,0.00544992,0.00506792,0.00342869,0.00276616,0.00219932,0.00165282,0.001974,0.0109615,0.00730107,0.00612333,0.00261333,0.00482828,0.00832277,0.00441036,0.00488852,0.00443413,0.00378233,0.00473936,0.00244095,0.00201277,0.00193116,0.0090667,0.00705366,0.00514236,0.0017356,0.00114081,0.00190163
681,0.0377737,0.0225474,0.0172429,0.00920976,0.00853667,0.00769137,0.00721758,0.00909391,0.00128522,0.00125267,0.00131565,0.00148055,0.00113805,0.00105748,0.00391767,0.00620949,0.00553187,0.00104195,0.00104668,0.00107588,0.00146858,0.00297943,0.0011736,0.00874153,0.00711047,0.00613651,0.00102776,0.00102653,0.00100657,0.000908177,0.00103254,0.00501701,0.00402354,0.00398334,0.00546782,0.00532575,0.00495257,0.00334295,0.00270406,0.00214862,0.00161381,0.00191788,0.010776,0.00717467,0.00598244,0.0025391,0.00470462,0.00817869,0.00430241,0.00481088,0.0043598,0.00368763,0.00463049,0.00237938,0.0019675,0.00188405,0.00889522,0.0069258,0.0050497,0.00162194,0.00110315,0.00178313
682,0.0381485,0.0226735,0.0173037,0.00909183,0.00842611,0.00758512,0.0071136,0.00892601,0.00125068,0.00121402,0.00127175,0.00143192,0.00110652,0.00102099,0.00385829,0.0061256,0.0054344,0.00109806,0.00112555,0.00117496,0.00141465,0.00292818,0.00114008,0.00860463,0.00700408,0.00604456,0.00110465,0.001077,0.00105464,0.000884347,0.00106405,0.00487728,0.00390886,0.00387475,0.00539987,0.0052034,0.00483874,0.00325922,0.00264399,0.00209846,0.00157602,0.00186438,0.0105896,0.00705017,0.00584467,0.0024669,0.00458426,0.00803733,0.00419678,0.00473377,0.00428642,0.00359529,0.00452372,0.00231946,0.00192325,0.00183849,0.00871872,0.00679423,0.00495589,0.00154869,0.00106784,0.00172467
683,0.0385255,0.0227996,0.0173643,0.0089461,0.00829294,0.00745496,0.00698683,0.0087165,0.00121835,0.00117743,0.00122986,0.00138547,0.00107696,0.000986522,0.00380258,0.00604509,0.0053424,0.00115703,0.00121237,0.00128921,0.00136359,0.00287853,0.00110909,0.0084709,0.00690013,0.00595528,0.00119501,0.00113124,0.00110337,0.000855906,0.0010931,0.00474101,0.00379717,0.00376887,0.00533406,0.00508301,0.00472654,0.0031774,0.00258567,0.00204901,0.00153933,0.001813,0.0104032,0.00692687,0.00570976,0.00239656,0.00446709,0.00789824,0.00409346,0.00465707,0.00421403,0.00350529,0.00441899,0.00226099,0.00187994,0.00179426,0.00854013,0.00666111,0.00486214,0.00152234,0.00105574,0.00175452
684,0.0389047,0.0229257,0.0174247,0.00877846,0.00814497,0.0073086,0.00683982,0.00847029,0.00119187,0.00114533,0.00119226,0.00134257,0.00105297,0.000957121,0.00374887,0.00596649,0.00525496,0.0012036,0.00128589,0.00139317,0.00131891,0.00283152,0.0010854,0.00834128,0.00680094,0.00587053,0.00128276,0.00118171,0.00114364,0.000832076,0.00111439,0.00461306,0.00369334,0.0036705,0.00526819,0.00496481,0.0046162,0.00309733,0.0025286,0.0020006,0.00150351,0.00176316,0.0102173,0.00680357,0.00557736,0.00232783,0.00435296,0.00776069,0.00399248,0.00458067,0.00414272,0.00341769,0.00431628,0.00220374,0.00183752,0.00175099,0.00836266,0.00652883,0.00476966,0.00149513,0.00102888,0.00172961
685,0.0392861,0.023052,0.017485,0.00859545,0.0079894,0.00715335,0.00667682,0.00819571,0.00117488,0.00112018,0.00116121,0.0013046,0.00103815,0.000935832,0.00369551,0.00588834,0.00517119,0.00122251,0.00132483,0.00146133,0.00128415,0.00278813,0.00107375,0.00821674,0.00670881,0.00579214,0.00135183,0.00122088,0.00116632,0.000822083,0.00112266,0.0044983,0.00360224,0.00358443,0.00520009,0.00484893,0.00450785,0.00301889,0.00247247,0.00195343,0.00146842,0.00171445,0.0100327,0.00667955,0.00544725,0.0022606,0.00424176,0.00762421,0.00389385,0.00450461,0.00407258,0.00333247,0.00421555,0.00214754,0.00179593,0.00170846,0.00818635,0.00639743,0.00467868,0.00142498,0.000984218,0.00163485
686,0.0396697,0.0231784,0.0175452,0.00839712,0.00782611,0.00698869,0.00649808,0.00789324,0.00116608,0.00110239,0.00113754,0.00127271,0.00103101,0.000922392,0.00364388,0.00581238,0.00509335,0.00122101,0.00133842,0.00150227,0.00125986,0.00275044,0.00107069,0.00810041,0.00662695,0.00572304,0.00140892,0.00125281,0.00117653,0.000831521,0.00112079,0.00440002,0.00352679,0.00351342,0.00512972,0.00473532,0.00440148,0.00294208,0.00241731,0.00190742,0.00143406,0.00166672,0.00984932,0.00655503,0.00531938,0.00219479,0.0041333,0.00748878,0.00379746,0.00442876,0.00400349,0.00324951,0.00411671,0.00209235,0.00175514,0.00166666,0.00801123,0.00626692,0.0045894,0.00136627,0.000973695,0.00162221
687,0.0400555,0.0233048,0.0176052,0.00817929,0.00765219,0.00681051,0.00629931,0.00755398,0.00116034,0.00108884,0.00111851,0.00124528,0.00102648,0.000912788,0.003595,0.00573952,0.00502161,0.00121662,0.00134974,0.00153948,0.00124156,0.00271737,0.00106899,0.0079913,0.00655315,0.00566133,0.00146644,0.00128407,0.00118519,0.000854026,0.00111545,0.00431343,0.00346203,0.00345259,0.0050585,0.00462396,0.00429706,0.00286688,0.00236312,0.00186252,0.00140038,0.00161967,0.00966748,0.00642999,0.0051935,0.00213019,0.00402737,0.00735416,0.00370318,0.00435274,0.00393521,0.00316868,0.00401959,0.00203798,0.001715,0.00162544,0.00783936,0.00613835,0.00450052,0.00132922,0.000955498,0.00157107
688,0.0404434,0.0234313,0.017665,0.00796979,0.00748862,0.0066433,0.00610755,0.00723188,0.0011556,0.00107668,0.00110107,0.00121945,0.00102277,0.00090444,0.00354666,0.00566707,0.00495189,0.00120958,0.00135838,0.00156988,0.00122516,0.00268526,0.00106772,0.00788422,0.00648162,0.00560166,0.00151685,0.00131099,0.00119188,0.000880888,0.00110709,0.00423116,0.00340099,0.00339531,0.00498648,0.00451479,0.00419461,0.00279321,0.00230986,0.00181876,0.00136747,0.00157383,0.00948662,0.00630494,0.00507022,0.00206728,0.00392409,0.00722081,0.00361106,0.00427783,0.00386821,0.00308992,0.00392445,0.00198479,0.00167583,0.0015852,0.00767257,0.00601259,0.00441077,0.00127407,0.000917028,0.00148442
689,0.0408336,0.0235578,0.0177247,0.00780991,0.00736619,0.00652333,0.00596333,0.00700787,0.00114975,0.00106303,0.00108216,0.00119236,0.00101815,0.000894765,0.00349666,0.00559234,0.00488015,0.00120009,0.00136388,0.00159038,0.00120657,0.00265042,0.00106596,0.00777395,0.00640657,0.00553867,0.00155262,0.00132985,0.0011962,0.000903394,0.00109615,0.00414588,0.00333667,0.00333492,0.00491366,0.00440769,0.00409413,0.00272097,0.00225752,0.00177621,0.00133548,0.00153011,0.00930576,0.00618077,0.00495048,0.00200681,0.00382373,0.00708957,0.00352125,0.00420604,0.00380318,0.0030132,0.0038317,0.00193335,0.00163817,0.00154658,0.00751121,0.00588992,0.00432016,0.00121612,0.000891382,0.00143904
690,0.0412259,0.0236844,0.0177842,0.00772433,0.00730324,0.0064719,0.00589078,0.00692973,0.00114073,0.00104504,0.00105875,0.00116116,0.00101083,0.000881185,0.00344277,0.00551264,0.00480231,0.00118837,0.00136581,0.0015979,0.00118169,0.00260918,0.00106282,0.0076553,0.00632221,0.00546702,0.00156621,0.00133696,0.00119773,0.000912832,0.00108306,0.00405024,0.0032621,0.00326478,0.00484008,0.00430257,0.0039956,0.00265007,0.0022061,0.00173487,0.0013045,0.00148904,0.00912437,0.00605804,0.00483479,0.00194917,0.00372639,0.00696086,0.00343375,0.00413849,0.00374048,0.00293844,0.00374156,0.00188397,0.00160227,0.00150995,0.00735538,0.00577043,0.0042288,0.00118841,0.000867016,0.00138369
691,0.0416204,0.0238111,0.0178435,0.00771038,0.00729773,0.00648645,0.00588688,0.00699105,0.00112031,0.00101755,0.00102657,0.00112272,0.000992861,0.000857508,0.00338323,0.00542602,0.00471566,0.00112905,0.00130899,0.00153256,0.00114184,0.00255557,0.001043,0.00752416,0.00622341,0.00538165,0.0015451,0.00131537,0.00117736,0.000890917,0.00105428,0.00393793,0.00316967,0.00317865,0.00476601,0.00419941,0.00389903,0.00258049,0.00215554,0.0016947,0.00127448,0.00145039,0.00894268,0.00593666,0.00472292,0.00189423,0.00363185,0.00683443,0.00334846,0.00407496,0.00367995,0.00286553,0.00365386,0.00183652,0.00156805,0.00147518,0.00720181,0.00565261,0.0041395,0.00117116,0.000846367,0.00140161
692,0.0420171,0.0239379,0.0179027,0.00777424,0.00735396,0.0065728,0.00595735,0.00720345,0.00108648,0.000980807,0.000986582,0.00107842,0.000962001,0.00082327,0.00331918,0.0053339,0.00462248,0.00100608,0.0011735,0.00137676,0.00108701,0.00249054,0.00100026,0.0073834,0.00611284,0.00528489,0.00148874,0.00125837,0.00112373,0.000834061,0.00100135,0.00381287,0.00306259,0.00307956,0.00469138,0.00409819,0.00380442,0.0025122,0.00210589,0.00165571,0.00124546,0.00141416,0.00876066,0.00581664,0.00461492,0.00184202,0.00354005,0.00671025,0.00326533,0.00401569,0.00362169,0.00279441,0.00356861,0.00179103,0.00153554,0.00144228,0.0070472,0.0055349,0.00405498,0.00114836,0.000821316,0.00138134
693,0.042416,0.0240647,0.0179618,0.00788658,0.00745,0.00670153,0.00607349,0.00750609,0.00104647,0.000940049,0.000943559,0.00103216,0.000925101,0.000784476,0.0032528,0.00523864,0.00452616,0.000863589,0.00101179,0.00119081,0.00102616,0.00242077,0.000947201,0.00723826,0.00599649,0.00518245,0.00140756,0.00117762,0.00104805,0.000755601,0.000932367,0.00368303,0.00295008,0.00297477,0.0046158,0.00399872,0.00371167,0.00244522,0.00205694,0.0016177,0.00121715,0.00137962,0.00857919,0.00569793,0.00450969,0.00179186,0.00345031,0.00658738,0.00318401,0.00395896,0.00356461,0.00272479,0.00348525,0.00174694,0.00150419,0.00141071,0.00689135,0.00541723,0.00397534,0.00107462,0.000779014,0.00127546
694,0.042817,0.0241915,0.0180206,0.0079987,0.00754955,0.00682448,0.00618775,0.0077989,0.00100749,0.000900519,0.000902272,0.000987858,0.00088901,0.000747132,0.00318626,0.0051426,0.00443013,0.000745725,0.000876302,0.001035,0.000968214,0.0023529,0.000896455,0.00709401,0.00588032,0.00508006,0.00131202,0.00108476,0.000961545,0.000668869,0.000855387,0.00355641,0.00284139,0.00287154,0.00453884,0.00390072,0.00362062,0.00237961,0.00200843,0.00158041,0.0011891,0.00134563,0.00839963,0.00558037,0.00440554,0.00174271,0.00336166,0.00646433,0.00310402,0.00390196,0.00350699,0.00265622,0.00340292,0.00170333,0.0014731,0.00137959,0.00673424,0.00529959,0.00390041,0.00103024,0.00076348,0.00127302
695,0.0432202,0.0243184,0.0180794,0.00807951,0.00762904,0.00691092,0.00626974,0.00801793,0.000976792,0.000867455,0.000867492,0.000949419,0.000860575,0.000717243,0.00312172,0.00504813,0.00433779,0.000696628,0.000819484,0.000969666,0.000922126,0.00229362,0.000860638,0.00695589,0.00577032,0.00498343,0.00121255,0.000991456,0.000875425,0.000587202,0.00077849,0.003441,0.00274573,0.00277711,0.00446008,0.00380402,0.00353115,0.00231539,0.00196021,0.00154362,0.00116107,0.00131145,0.00822286,0.00546385,0.00430135,0.00169389,0.00327341,0.00634014,0.00302501,0.00384291,0.00344775,0.00258842,0.00332107,0.00165965,0.00144171,0.00134834,0.00657798,0.00518295,0.00382663,0.00103904,0.000754133,0.00129024
696,0.0436256,0.0244454,0.0181379,0.00813443,0.00769215,0.00696587,0.00632465,0.00817374,0.000953935,0.000840324,0.000838846,0.000916435,0.000839218,0.000694385,0.00305815,0.00495365,0.00424761,0.00070018,0.000823921,0.000975292,0.000887312,0.00224265,0.000838724,0.00682229,0.00566555,0.00489129,0.00106707,0.00086776,0.000763882,0.000493876,0.000681736,0.00333517,0.00266265,0.00268936,0.00437652,0.00370862,0.00344327,0.00225256,0.00191233,0.00150736,0.00113309,0.00127715,0.00804883,0.00534848,0.00419725,0.00164546,0.0031856,0.00621488,0.00294698,0.00378204,0.003387,0.00252137,0.00323972,0.00161595,0.00141008,0.00131703,0.00642471,0.00506827,0.00375043,0.00101676,0.000733804,0.00123964
697,0.0440331,0.0245724,0.0181963,0.00816108,0.00773734,0.00698646,0.00635015,0.00826101,0.000933386,0.00081512,0.000812559,0.000885777,0.000819742,0.000673836,0.00299411,0.00485761,0.00415727,0.000710562,0.000836891,0.000991733,0.00085651,0.002195,0.000820429,0.0066896,0.00556193,0.00479974,0.000861808,0.000702426,0.000616747,0.000379343,0.00055827,0.00323299,0.00258501,0.00260309,0.00428838,0.00361457,0.00335695,0.00219109,0.00186471,0.00147165,0.00110508,0.00124269,0.00787776,0.00523443,0.00409316,0.00159736,0.0030982,0.0060885,0.00286989,0.00371908,0.00332456,0.00245503,0.00315887,0.00157219,0.00137813,0.00128562,0.00627454,0.00495559,0.00367167,0.000961677,0.000711061,0.00115108
698,0.0444429,0.0246994,0.0182545,0.00816858,0.00776796,0.00698332,0.00635493,0.00829934,0.000914703,0.000791869,0.0007883,0.000857266,0.000802065,0.000655153,0.00293111,0.00476235,0.00406898,0.000727364,0.000857887,0.00101834,0.000828634,0.00215014,0.000804486,0.00656005,0.0054607,0.00471054,0.000649677,0.000535164,0.000468707,0.0002677,0.000435789,0.0031359,0.00251202,0.00252093,0.00420001,0.00352178,0.00327221,0.00213098,0.00181776,0.00143632,0.00107735,0.00120822,0.00770915,0.00512142,0.0039892,0.0015497,0.00301108,0.00596104,0.0027936,0.00365493,0.00326099,0.00238934,0.0030784,0.00152854,0.00134605,0.00125416,0.00612749,0.00484491,0.00359044,0.000922474,0.000707385,0.0011182
699,0.0448548,0.0248265,0.0183125,0.00817533,0.00779261,0.00697712,0.00635665,0.00832794,0.000897443,0.000770599,0.000765737,0.000830726,0.000786107,0.000637892,0.00287067,0.00467023,0.00398496,0.000750175,0.000886399,0.00105445,0.000802598,0.00210759,0.000789624,0.00643587,0.00536309,0.00462547,0.000483594,0.000405685,0.000354447,0.000183043,0.000341989,0.00304538,0.00244291,0.00244555,0.00411578,0.00343014,0.00318911,0.00207224,0.00177206,0.00140115,0.00105038,0.00117413,0.00754207,0.005009,0.00388569,0.0015027,0.0029242,0.00583271,0.00271792,0.00359123,0.0031973,0.00232426,0.00299827,0.00148534,0.00131421,0.00122287,0.00598092,0.00473498,0.00350858,0.000886127,0.000683348,0.00103385
700,0.0452688,0.0249536,0.0183704,0.00819284,0.00781669,0.00698088,0.00636641,0.00837155,0.000881162,0.000751339,0.000744541,0.000805981,0.000771785,0.000621611,0.00281433,0.00458362,0.00390743,0.000778585,0.00092192,0.00109941,0.000777318,0.00206685,0.000774574,0.00631931,0.00527033,0.00454629,0.000416473,0.000353701,0.000308652,0.00014947,0.000304567,0.00296289,0.0023769,0.0023796,0.00404007,0.00333961,0.00310769,0.00201487,0.00172799,0.00136604,0.00102448,0.00114069,0.00737599,0.00489697,0.00378292,0.00145654,0.00283757,0.00570372,0.00264276,0.00352897,0.00313415,0.00225978,0.00291846,0.0014428,0.00128284,0.00119187,0.0058323,0.00462457,0.00342809,0.000859317,0.000647475,0.00101898
